lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
532.0,29.0,OOK,29.421380960160878,0.0,0.0836785298599727,0.000836785298599727,111975495.23469535,55987747.61734767,133.8162793037529,3581359321340.0015,1.1197549523469534e-05,3.1954559282899058,7.917802252134733e-192
532.0,3.0,PPM,89.68313822265087,0.0,86.23864112152758,0.8623864112152758,115401340870.94446,57700670435.47223,133.8162793037529,3581359321340.0015,0.011540134087094447,3.1954559282899058,0.0
532.0,3.0,M-PAM,89.68313822265087,0.0,86.23864112152758,0.8623864112152758,115401340870.94446,57700670435.47223,133.8162793037529,3581359321340.0015,0.011540134087094447,3.1954559282899058,0.0
532.0,3.0,OFDM+QAM,89.68313822265087,0.0,86.23864112152758,0.8623864112152758,115401340870.94446,57700670435.47223,133.8162793037529,3581359321340.0015,0.011540134087094447,3.1954559282899058,0.0
532.0,3.0,OOK,89.68313822265087,0.0,86.23864112152758,0.8623864112152758,115401340870.94446,57700670435.47223,133.8162793037529,3581359321340.0015,0.011540134087094447,3.1954559282899058,0.0
532.0,30.0,PPM,25.684229786517555,0.0,0.0544197425438008,0.000544197425438008,72822474.67879573,36411237.33939786,133.8162793037529,3581359321340.0015,7.282247467879572e-06,3.1954559282899058,9.690755591239969e-161
532.0,30.0,M-PAM,25.684229786517555,0.0,0.0544197425438008,0.000544197425438008,72822474.67879573,36411237.33939786,133.8162793037529,3581359321340.0015,7.282247467879572e-06,3.1954559282899058,5.49927179879345e-66
532.0,30.0,OFDM+QAM,25.684229786517555,0.0,0.0544197425438008,0.000544197425438008,72822474.67879573,36411237.33939786,133.8162793037529,3581359321340.0015,7.282247467879572e-06,3.1954559282899058,5.49927179879345e-66
532.0,30.0,OOK,25.684229786517555,0.0,0.0544197425438008,0.000544197425438008,72822474.67879573,36411237.33939786,133.8162793037529,3581359321340.0015,7.282247467879572e-06,3.1954559282899058,5.1092471102452e-82
532.0,31.0,PPM,21.361768096496835,0.0,0.0330851721200153,0.000330851721200153,44273346.332247056,22136673.166123528,133.8162793037529,3581359321340.0015,4.427334633224706e-06,3.1954559282899058,5.146527535582281e-61
532.0,31.0,M-PAM,21.361768096496835,0.0,0.0330851721200153,0.000330851721200153,44273346.332247056,22136673.166123528,133.8162793037529,3581359321340.0015,4.427334633224706e-06,3.1954559282899058,1.1689341163551437e-25
532.0,31.0,OFDM+QAM,21.361768096496835,0.0,0.0330851721200153,0.000330851721200153,44273346.332247056,22136673.166123528,133.8162793037529,3581359321340.0015,4.427334633224706e-06,3.1954559282899058,1.1689341163551437e-25
532.0,31.0,OOK,21.361768096496835,0.0,0.0330851721200153,0.000330851721200153,44273346.332247056,22136673.166123528,133.8162793037529,3581359321340.0015,4.427334633224706e-06,3.1954559282899058,8.857529923817119e-32
532.0,32.0,PPM,16.11795607771136,0.0,0.0180901762183593,0.00018090176218359298,24207600.73490076,12103800.36745038,133.8162793037529,3581359321340.0015,2.4207600734900764e-06,3.1954559282899058,1.5773881282932955e-19
532.0,32.0,M-PAM,16.11795607771136,0.0,0.0180901762183593,0.00018090176218359298,24207600.73490076,12103800.36745038,133.8162793037529,3581359321340.0015,2.4207600734900764e-06,3.1954559282899058,8.03775574391951e-09
532.0,32.0,OFDM+QAM,16.11795607771136,0.0,0.0180901762183593,0.00018090176218359298,24207600.73490076,12103800.36745038,133.8162793037529,3581359321340.0015,2.4207600734900764e-06,3.1954559282899058,8.03775574391951e-09
532.0,32.0,OOK,16.11795607771136,0.0,0.0180901762183593,0.00018090176218359298,24207600.73490076,12103800.36745038,133.8162793037529,3581359321340.0015,2.4207600734900764e-06,3.1954559282899058,8.102301612034261e-11
